Image_RungUp (1).jpg,runge_Up,143.75754,325.47708,-107.0562,143.43752,318.41412,-91.28614,144.91325,318.39838,-91.2584,146.47426,318.33,-91.28868,137.9621,317.91882,-110.21269,135.04279,317.41595,-110.17024,132.17972,316.9561,-110.254944,141.6174,320.06952,-13.1488695,123.60893,318.63297,-98.62596,144.02332,332.0991,-76.35915,136.15489,331.35217,-101.45324,131.40115,358.70712,81.51689,105.4945,350.5763,-156.05803,122.83609,412.69934,119.75581,100.20864,405.27563,-198.32977,122.03636,457.7611,71.38919,111.58452,457.0052,-210.60925,123.08944,471.02393,72.76332,109.221954,471.3851,-232.68884,124.6172,471.07736,49.966522,118.207054,472.375,-231.2278,122.73591,467.16495,60.630547,117.52401,468.22037,-208.19734,113.263626,454.01917,78.76554,98.60116,453.74146,-78.41972,99.54823,537.2345,87.11572,98.08541,533.5369,-93.89574,82.185776,610.9345,112.51107,84.62848,615.63055,-82.15555,69.88724,624.6146,111.46397,70.55695,628.07715,-86.17712,121.8314,632.8301,68.22065,121.06365,644.1638,-155.0922
Image_RungUp (42).jpg,runge_Up,172.0108,157.78804,-78.36691,172.09044,150.8371,-68.99168,173.14247,151.01724,-69.03477,174.26619,151.15128,-69.10723,168.1169,149.75125,-82.13669,165.78902,148.9863,-82.09218,163.4556,148.23549,-82.10499,167.96512,153.45291,-15.643488,154.74608,150.04826,-72.98378,169.83963,164.84096,-56.8807,163.20804,163.28677,-73.34268,150.10606,193.46935,50.889027,138.12784,187.2835,-97.70593,129.18535,245.93665,79.39329,102.110634,233.1134,-116.49627,133.99219,287.04056,49.277683,128.11952,272.1495,-109.76324,136.0982,297.4129,46.81933,133.76457,281.16742,-122.29655,139.16454,297.34613,30.732763,138.7257,275.13498,-115.69272,136.98102,293.89197,41.01843,134.62091,273.43033,-104.42776,140.12025,300.34525,52.138046,134.55798,301.65805,-52.01905,122.62332,375.95673,60.25337,143.77808,375.79724,-43.91607,98.56072,437.06378,91.37991,142.88562,442.76984,-19.579685,87.68135,447.07294,92.31639,134.36185,455.13962,-19.069458,116.72838,452.58185,59.99551,164.14711,456.31012,-63.291737
Image_RungUp (43).jpg,runge_Up,176.92961,158.49556,-9.855098,175.87816,151.97049,-2.1960053,175.94461,151.94423,-2.2385664,176.07889,151.90756,-2.2646487,174.2511,151.5215,-16.732857,172.93175,150.98868,-16.727392,171.61038,150.46843,-16.777838,169.53773,154.11339,29.831676,164.31789,152.84787,-32.008484,173.80698,165.39102,3.8082163,170.42926,164.3741,-14.060491,149.85431,193.22345,85.95827,149.32646,192.12708,-74.82924,129.46437,238.8434,116.05248,117.1797,233.25833,-88.71173,132.17873,271.90076,82.75143,134.04332,270.36636,-68.28057,132.69588,280.6508,79.98028,136.0363,280.6976,-78.847275,136.40788,281.2294,66.88601,141.25354,279.3189,-71.33322,135.99052,277.5736,74.559105,139.49008,274.9557,-63.71298,128.2359,296.21176,50.92356,126.881226,299.84808,-50.71216,112.78348,361.70486,54.10386,134.27435,369.3071,-42.849266,84.52297,417.18042,93.88992,120.38492,425.5744,4.6406693,75.36342,423.45758,94.784805,111.921326,433.53717,8.458309,92.195625,436.66806,67.933,133.18106,441.23523,-20.115574
Image_RungUp (44).jpg,runge_Up,177.193,159.7363,-37.47875,175.98618,152.08813,-29.920258,175.8994,151.78825,-29.980711,175.8715,151.45383,-30.052021,174.74341,152.11935,-46.908295,173.45255,151.58708,-46.892647,172.14517,151.07654,-46.89932,168.92651,152.57747,9.079112,164.58136,152.65599,-63.62103,173.57831,165.65651,-20.80721,170.51395,165.30623,-41.774616,152.98561,192.58318,71.16757,147.39883,190.97714,-100.49926,125.183334,233.46175,107.24541,111.38431,227.12634,-127.937805,127.88724,269.39575,60.304386,128.2593,269.3743,-96.113976,128.74008,278.65906,53.416237,131.51158,280.7384,-103.41094,132.58179,278.69836,37.705997,136.27345,276.72873,-97.92691,131.70013,275.10574,50.359406,133.70102,272.27658,-91.014305,139.08331,303.48465,52.822853,131.08188,306.57877,-52.654377,137.39154,375.13696,68.87821,115.42507,378.57446,-24.57054,119.82862,435.45663,120.224815,98.037704,435.51877,26.480585,109.958786,443.42285,122.552376,90.15873,443.99423,29.57252,137.59172,455.89523,93.205864,111.297646,452.18985,-13.010706
Image_RungUp (45).jpg,runge_Up,174.46875,151.75742,-41.11066,171.18866,145.26155,-36.18379,170.74878,145.20135,-36.26703,170.38686,145.11212,-36.33656,170.72198,145.24406,-54.441174,169.51312,144.96973,-54.35589,168.30157,144.70442,-54.29667,162.14233,148.2773,0.22441947,159.88206,148.08199,-80.05109,170.40613,158.7931,-24.96127,168.40544,158.47534,-48.16495,146.27368,189.83498,65.750305,146.18893,187.39871,-116.71578,120.771706,234.60863,94.74434,106.083626,224.02193,-145.12492,125.629486,272.68582,52.480824,129.70734,263.26987,-120.0723,126.65225,281.82285,48.019638,134.8528,272.34094,-131.21886,130.13167,281.7397,32.044876,139.30626,266.44244,-123.19995,128.93378,277.92935,43.336697,135.18126,263.3769,-114.008064,134.30383,298.97937,62.18461,138.06036,300.88007,-61.899055,103.39057,374.25043,82.05657,171.52011,374.24927,-47.485847,67.52204,432.96173,119.215225,199.17395,448.01538,-17.994635,55.39181,443.63562,120.159294,193.34818,464.63257,-16.18413,82.8324,443.94925,94.13116,229.9397,453.2539,-49.161804
Image_RungUp (46).jpg,runge_Up,171.87576,160.20692,-28.875078,168.10437,153.29948,-22.477446,167.49324,153.04607,-22.5727,166.94598,152.76097,-22.672066,167.80844,153.53664,-41.871403,166.63948,153.2523,-41.800114,165.46898,152.97649,-41.78853,157.99414,154.45512,14.0450325,156.61345,155.09373,-71.41894,167.37561,165.92714,-12.932699,165.68788,165.91832,-37.695763,141.90358,193.42664,74.94843,140.73997,192.50386,-116.227516,121.06256,236.68195,94.926796,101.75315,229.51349,-148.03763,127.15743,273.432,44.702503,123.72588,271.54944,-121.78714,128.20811,281.3968,40.751583,129.10756,279.94385,-135.28465,132.50703,282.1352,24.64674,133.09055,274.47006,-125.69568,131.17726,278.6421,35.368675,129.33234,271.36288,-115.56181,127.94627,297.51718,62.985165,131.52628,299.41345,-62.66836,98.426254,372.30368,96.68122,158.87952,369.60132,-37.356316,67.935616,429.81577,141.80223,182.46272,438.50662,4.0622406,56.789253,439.31335,143.57932,177.32867,453.3832,6.9931855,83.98417,442.71866,114.20372,207.926,445.55206,-29.673742
Image_RungUp (47).jpg,runge_Up,173.08621,162.06276,-12.887201,171.4266,155.40839,-2.5719135,171.28226,155.25523,-2.6114721,171.23174,155.09988,-2.6481965,169.95387,155.2964,-21.856907,168.57777,154.80344,-21.82798,167.18506,154.31976,-21.861412,163.87311,156.36813,40.288788,158.95958,155.69472,-41.92549,169.58403,167.96252,4.5707264,166.61327,167.13484,-19.27211,145.8208,193.2463,108.833015,137.37364,188.72179,-93.25836,127.18307,237.6531,145.15749,100.69864,226.35605,-120.93009,125.08229,275.48737,106.41906,121.706055,270.0809,-107.6988,124.39363,285.5278,104.04987,123.46131,280.8879,-120.61714,127.01108,286.49817,88.73614,130.52522,280.1242,-110.73579,126.84222,281.78513,97.32475,129.07265,275.61475,-101.859856,118.0964,282.09793,66.4249,112.179276,285.2437,-66.2416,122.21718,352.7389,61.878067,153.92908,364.7989,-78.11705,101.87453,392.86487,121.864426,140.92151,400.1316,11.902982,95.04715,395.4526,126.228294,133.1399,401.0584,22.314066,108.32015,414.355,116.61083,152.7132,421.69513,20.872389
Image_RungUp (48).jpg,runge_Up,226.53462,319.99896,-103.728584,229.94702,312.04535,-116.18998,232.01561,311.23785,-116.18025,234.14168,310.3604,-116.14197,226.76576,313.33112,-95.30403,226.14409,313.4923,-95.327286,225.51251,313.68735,-95.257706,242.10103,311.9032,-125.27309,231.06389,315.67215,-28.236286,233.63681,325.581,-104.578476,228.45975,327.08405,-76.44458,253.31688,346.30673,-182.80173,246.16388,352.51907,77.54763,260.12915,406.15643,-203.96442,255.5544,411.74625,98.08695,251.07823,463.09296,-205.29842,244.09473,456.8035,59.36988,254.84248,478.936,-236.4778,242.76671,470.47723,66.11382,244.01875,480.22583,-232.207,238.96893,469.59433,42.027973,246.34853,475.88303,-203.99211,239.41899,465.55527,48.212887,265.0266,462.04163,-78.20291,259.3636,460.9928,78.38553,266.0462,541.1431,-50.791245,269.43488,534.95087,122.01879,280.2601,616.02905,-18.874859,285.9945,603.4034,182.47154,290.97626,629.79425,-21.060719,295.03564,616.84247,185.47012,246.4751,635.32983,-87.96957,255.62022,622.39764,153.42365
Image_RungUp (49).jpg,runge_Up,233.2961,327.3181,-129.83167,236.77457,319.04044,-137.2037,239.44551,317.96542,-137.20142,242.1733,316.82678,-137.17001,231.90027,320.9983,-115.83666,230.5842,321.42456,-115.86431,229.2646,321.8755,-115.83324,251.55315,317.5438,-132.47534,235.54727,323.43045,-32.8487,242.75833,331.73642,-126.1723,235.3541,334.18326,-97.3437,266.9851,350.88922,-180.04327,257.39645,354.47012,68.6158,277.15576,411.39743,-200.86024,271.12643,414.32468,91.15796,268.50125,464.97122,-199.81375,269.0327,460.1575,54.115852,272.9367,480.5698,-228.20189,270.3023,474.89664,59.76585,261.57352,480.96802,-224.19739,266.28195,473.83685,35.59424,263.90585,476.58386,-197.94919,266.24716,469.76196,42.9204,276.69034,459.23306,-76.8166,270.5745,458.08762,76.90478,286.71417,536.89703,-54.96781,280.02945,532.56946,124.01322,303.49857,610.1653,-26.589973,295.4687,602.1835,179.42929,314.64682,623.06396,-29.098646,305.35492,616.3271,181.9174,273.11707,630.99066,-94.19581,261.8164,619.01965,147.3967
Image_RungUp (50).jpg,runge_Up,239.89569,324.7953,-137.0141,243.7022,316.72433,-142.6347,246.45662,315.64304,-142.65228,249.2586,314.50067,-142.6354,238.34128,318.82733,-122.38604,236.85008,319.3182,-122.411545,235.34517,319.83514,-122.39282,258.15112,315.72147,-129.61176,240.55661,321.9926,-34.774765,249.00757,329.28015,-130.65007,241.01436,331.82318,-103.3177,274.92532,349.6005,-181.02742,257.11978,356.46652,76.05015,288.47577,408.54492,-202.46205,271.0173,413.91833,99.118385,280.2218,462.4909,-209.0016,269.0099,456.63116,60.346138,284.40222,478.28897,-238.98868,269.92212,470.36423,68.50486,272.70746,478.69672,-235.93944,265.48807,469.85263,42.863342,274.55585,473.9856,-207.65106,265.72012,465.6311,48.67079,282.98303,459.15024,-77.77022,271.1791,459.116,77.87544,288.99442,536.7568,-61.66886,282.75397,535.0729,112.18248,300.21887,611.7863,-24.398642,299.6782,605.94275,166.42355,310.97003,624.8294,-25.968395,309.59122,620.0986,168.30557,269.507,633.9251,-93.43597,267.19894,625.31616,127.36552
