연우-1.mp4_20210519_004450.334.jpg,press_Down,201.69759,319.78784,-87.24659,204.45358,314.48853,-78.15174,206.97475,314.30054,-78.10781,209.61455,314.06418,-78.10842,197.25124,315.62466,-77.84348,194.5751,316.07047,-77.81863,191.90889,316.60303,-77.91843,213.666,319.59637,-25.956955,189.42766,322.99182,-23.984747,207.70787,328.27692,-67.78348,197.92952,329.64822,-67.12284,238.6975,359.99564,1.9911495,172.9332,362.5804,3.4065275,285.25595,362.53964,-42.251198,130.66866,368.0594,-27.36933,276.29468,316.0964,-91.17478,134.72629,320.61902,-36.27762,275.06406,301.3697,-109.54739,134.17651,306.52338,-47.157543,269.7004,299.45367,-101.13013,139.9889,305.2713,-41.908436,267.65305,307.3745,-90.91136,143.12437,312.41022,-36.598034,227.55734,469.73227,0.691603,188.633,469.27094,-0.47412047,225.27455,546.88086,12.5989485,189.553,544.5571,-9.281148,223.6669,610.16693,99.620155,194.0318,611.50824,63.339783,219.85628,618.0188,103.88272,196.82382,618.60956,65.14773,230.43074,635.9408,37.856068,193.8515,640.5548,-3.0607874
연우-1.mp4_20210519_004455.424.jpg,press_Down,201.87549,321.03745,-92.87405,205.1156,315.65842,-82.508194,207.69621,315.6373,-82.4454,210.38841,315.57062,-82.44784,197.66258,316.25552,-83.31561,194.88202,316.46436,-83.277885,192.1166,316.74945,-83.36663,213.86696,321.21048,-22.753927,188.78258,322.81885,-26.725721,207.30788,329.60464,-70.53492,197.11687,330.2529,-71.62102,235.0445,360.59103,5.4604907,171.31038,361.28964,0.8591703,282.5531,365.67285,-49.39442,129.36221,366.9858,-55.30101,275.03485,319.15878,-108.37563,133.69037,320.1985,-99.3801,274.63043,304.62933,-128.18199,132.98369,306.4524,-114.86913,268.85922,302.83832,-117.86384,138.63998,305.36423,-108.670654,266.6553,310.70868,-107.42109,141.67018,312.54865,-99.8749,225.83495,467.6059,1.1635792,187.96928,467.31406,-0.8937991,223.4765,545.8756,14.96395,187.48854,543.6987,-15.685869,222.68648,610.3256,108.99201,192.4081,610.667,64.7155,219.0002,617.9836,113.83917,194.93744,617.1485,67.404305,228.51839,636.90155,41.099323,193.6224,640.39026,-5.366214
연우-1.mp4_20210519_004501.255.jpg,press_Down,203.45541,322.4747,-129.21652,206.7046,316.58105,-118.89431,209.30699,316.5181,-118.842545,211.99847,316.41754,-118.85379,199.0793,317.13284,-120.05106,196.23155,317.28113,-120.004814,193.39935,317.49893,-120.07601,215.19034,321.41504,-53.787216,189.61696,322.846,-59.538605,208.6836,330.52798,-104.56053,198.42265,331.0795,-106.21244,234.25984,358.8811,-20.811228,170.19576,359.619,-22.678562,277.13147,368.14142,-85.908356,125.86447,369.96268,-84.38846,274.87442,320.734,-176.80612,129.54594,324.4212,-162.49127,276.40344,306.35825,-201.75453,129.17767,310.97934,-183.28154,270.56448,303.51297,-193.26794,134.80885,308.7639,-179.66689,267.87164,311.13123,-177.3575,137.83414,315.74982,-164.27617,223.4268,467.73602,1.8074349,186.36873,467.50986,-1.5503098,223.06435,545.8876,17.66939,187.71979,544.764,-9.659659,221.55278,611.86334,110.742546,193.30681,612.9304,68.36191,216.78676,620.62427,115.22872,195.91592,620.35077,70.14137,231.85632,636.557,41.90635,194.50798,640.8881,-5.59529
연우-1.mp4_20210519_004506.395.jpg,press_Down,199.96219,318.86752,-205.20332,203.50468,313.35303,-189.78691,206.15987,313.3137,-189.69395,208.88571,313.234,-189.6817,195.78535,314.04605,-190.51859,192.99852,314.2766,-190.46402,190.21945,314.59534,-190.5133,212.6959,319.25137,-104.206726,187.05754,320.98233,-106.18441,205.71489,327.23642,-173.8383,195.26823,327.88345,-174.33548,232.8774,358.53076,-62.85249,170.09004,359.98755,-62.540524,278.56537,366.8109,-165.93231,122.98395,367.83325,-155.68994,272.94168,318.90244,-300.3732,129.27222,321.80637,-269.58682,274.1354,304.61652,-334.49554,129.01237,308.58374,-301.4226,267.8339,302.71887,-326.1486,136.09224,307.50497,-296.243,265.36658,310.45648,-302.31903,138.70265,314.52402,-272.53445,222.52844,466.6108,-0.93436027,186.45505,467.0322,1.1262294,222.21667,542.5062,15.377049,189.98285,544.6765,10.043982,222.82137,609.28973,143.16202,195.06583,613.0143,127.63521,219.37967,618.75653,150.06818,198.4131,621.37384,132.46825,231.34077,634.0336,56.039204,192.5906,640.49677,37.47057
연우-1.mp4_20210519_004513.179.jpg,press_Down,202.60616,319.5656,-169.0408,206.0796,313.8904,-155.54568,208.76111,313.88235,-155.47331,211.53494,313.84393,-155.47533,198.21854,314.43832,-156.92674,195.3175,314.60495,-156.88301,192.42894,314.8562,-156.97264,214.91498,319.78406,-79.37037,188.5722,321.14566,-86.432274,208.07736,328.13977,-141.18674,197.31418,328.65906,-143.03227,234.20953,358.7038,-50.964756,170.50473,360.35696,-54.81309,281.62863,357.52505,-143.86566,128.71278,360.74304,-142.92548,272.58093,310.70117,-244.42424,134.70044,313.56082,-226.55199,272.51834,296.80298,-273.475,135.02647,299.96393,-252.21906,265.92404,295.882,-262.70663,140.24368,299.30115,-246.80591,263.92456,303.80975,-245.19647,142.92839,306.40344,-228.98607,223.76604,468.1322,2.0914052,186.57063,468.7543,-1.8743651,224.65714,544.6898,27.686403,189.66339,545.1949,1.66242,221.47035,609.3763,142.3346,194.41347,612.73096,95.43275,216.67258,617.6474,148.33707,196.43782,620.1754,98.28726,230.19849,634.8971,67.17975,196.7827,640.22736,12.126223
연우-1.mp4_20210519_004600.162.jpg,press_Down,199.31479,321.53033,-128.0196,202.47821,315.68048,-116.84431,205.11044,315.51978,-116.789665,207.836,315.32336,-116.7956,194.8976,316.57904,-117.67675,192.08852,316.87952,-117.634705,189.29956,317.25864,-117.73205,211.699,320.54123,-52.28794,186.14937,323.1256,-56.974808,205.17358,329.61978,-104.039894,194.86195,330.6349,-105.31504,233.1751,359.1739,-25.168673,168.96626,361.3224,-28.647705,278.4163,363.36615,-99.61585,125.09109,365.383,-93.10624,271.00473,315.87714,-182.89226,129.83096,319.48074,-149.7295,271.17267,301.22498,-206.67973,129.5149,305.88486,-168.50299,265.13168,299.527,-196.4409,135.1567,304.6736,-163.50732,262.84406,307.53296,-182.92996,138.12596,311.64212,-151.30034,223.33577,468.3556,2.6525705,186.15326,469.00244,-2.3879426,222.50555,544.09204,23.146864,188.21751,543.7786,-8.822294,220.27347,610.7559,112.1751,194.0594,611.7216,64.445595,215.57202,619.48596,116.05027,196.31448,618.634,65.76436,230.56569,635.4685,43.664864,196.96211,639.9943,-10.31186
연우-1.mp4_20210519_004605.667.jpg,press_Down,196.88048,320.98032,-157.86586,200.37778,315.18753,-144.56328,203.03485,315.10406,-144.50435,205.77103,314.98044,-144.4956,192.70581,315.8973,-145.06947,189.90457,316.11087,-145.01593,187.12053,316.40973,-145.11095,209.7091,320.32333,-70.73441,183.95068,322.21582,-73.29516,202.633,329.24136,-130.7432,192.2843,329.99268,-131.29784,231.14609,358.96155,-38.07959,166.6847,362.218,-39.20279,277.20084,363.7768,-125.50752,122.865395,369.6025,-97.48222,266.80542,315.1275,-223.80585,129.48026,318.69186,-141.82654,266.21008,299.62207,-251.13922,129.53079,303.7082,-160.77226,260.67883,298.45068,-239.85538,134.83888,302.54843,-153.40096,258.3946,306.731,-223.68434,137.75679,309.7693,-142.30731,222.79489,468.15356,0.53461367,185.55757,469.55908,-0.25379473,220.97469,544.43634,17.434772,186.26747,544.96106,-15.11849,218.28552,613.4797,117.181274,192.91107,616.2045,69.61688,213.91542,623.11475,121.44975,195.74959,624.1812,71.57607,228.26445,637.8739,39.362225,192.96333,644.1141,-14.307191
연우-1.mp4_20210519_004610.484.jpg,press_Down,199.92818,320.48984,-175.62814,203.5329,314.8369,-162.02351,206.17323,314.82224,-161.94653,208.89864,314.77338,-161.94354,195.84276,315.33743,-163.04692,193.05247,315.46228,-162.98862,190.2785,315.67093,-163.06844,212.66313,320.2125,-82.50141,186.84346,321.3891,-87.10472,205.46399,328.55002,-146.06854,195.03242,328.98297,-147.23988,232.18172,357.01987,-46.31285,169.71028,358.78284,-47.327282,279.0062,359.0064,-138.2149,126.689606,362.30957,-125.27556,269.306,312.9779,-255.90823,133.69772,316.34247,-213.74687,269.17896,299.9191,-288.81107,134.62141,303.52518,-240.81067,262.58813,298.62964,-279.12283,139.9667,302.28198,-237.46204,260.40732,306.14246,-257.15338,142.19995,309.05057,-216.75026,223.18939,464.9697,0.2880532,187.24011,465.91013,-0.04256489,223.54262,541.3095,19.820385,191.69766,543.2874,9.812322,221.0311,610.46484,134.47896,195.61218,612.18353,109.836586,216.32713,619.68567,140.3169,197.73639,620.01465,113.12873,231.00758,635.3626,53.13481,196.86821,639.1768,22.667143
연우-1.mp4_20210519_004615.572.jpg,press_Down,200.01459,319.36,-212.1835,203.86482,313.75952,-195.7788,206.64769,313.77194,-195.68977,209.49048,313.74442,-195.68285,195.84648,314.35083,-196.03864,192.95366,314.54416,-195.98698,190.0777,314.82486,-196.03275,213.44444,320.0269,-107.85669,186.82118,321.35324,-107.83597,205.86954,327.94824,-180.32895,195.02214,328.4439,-180.2716,233.77325,359.56247,-64.61158,169.78285,361.47943,-62.41315,280.67175,371.85602,-174.42203,123.76419,371.50333,-153.43782,272.7963,318.15436,-309.53983,131.62321,319.56052,-264.0287,273.41003,301.2057,-342.61777,131.76244,304.56586,-293.01715,267.8397,299.50992,-331.9004,138.09541,303.14133,-286.09653,264.8978,308.20483,-310.03174,140.87682,310.51157,-265.96094,223.12396,465.0374,-0.5933262,186.3236,465.5465,0.8237554,222.94763,541.7707,16.831806,187.57913,544.19867,0.21685204,223.09892,608.3145,143.89902,194.2726,614.312,108.11762,219.15091,617.9237,150.61884,197.967,622.7569,112.06786,233.71265,633.07654,57.462227,191.31041,642.44165,17.385353
연우-1.mp4_20210519_004620.212.jpg,press_Down,197.87611,317.34064,-169.73454,201.37117,312.57306,-154.48099,203.83434,312.63068,-154.38675,206.36629,312.65167,-154.37541,194.06448,313.09882,-155.06946,191.46638,313.2965,-155.01524,188.8811,313.5811,-155.062,209.866,318.77527,-74.01327,185.99512,319.90002,-75.850136,203.19655,325.7518,-140.67429,193.42628,326.19876,-141.14519,229.55278,357.3559,-37.487003,169.2685,360.15314,-33.00924,272.78067,360.924,-128.14821,120.51586,367.1873,-103.97289,271.5684,314.71783,-255.19623,127.42928,318.07596,-202.36746,273.5962,300.49982,-286.6569,127.812546,303.75964,-231.76082,268.87158,298.84442,-280.98227,134.33734,302.35535,-226.25548,266.3916,306.3228,-258.0896,136.785,309.25217,-205.02066,222.6341,463.88474,-1.5198784,187.58827,464.97037,1.7389075,221.19945,541.314,11.528362,187.2387,544.3695,-3.123605,221.47704,607.4765,131.37506,195.29593,612.539,101.10713,218.2064,616.8345,137.75864,199.63437,620.3126,105.36744,229.6083,632.02704,50.800087,191.0049,640.7292,17.248823
